location,latitude,longitude,plusdirection,mindirection,direction,datetime,count,speed_mean
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-01,501,21.66
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-01,445,18.89
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-02,1591,19.05
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-02,1541,17.81
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-03,1096,19.86
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-03,1127,18.93
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-04,1472,19.87
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-04,1351,18.54
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-05,1596,19.95
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-05,1509,18.43
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-06,1522,19.59
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-06,1464,18.08
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-07,1262,19.5
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-07,1196,18.83
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-08,1695,19.68
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-08,1548,18.24
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-09,1354,19.28
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-09,1224,18.99
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-10,1035,19.6
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-10,986,18.88
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-11,1414,19.45
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-11,1288,18.86
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-12,1527,19.54
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-12,1485,18.8
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-13,1628,19.54
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-13,1588,18.31
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-14,1487,19.27
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-14,1425,18.5
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-15,1327,19.77
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-15,1319,18.6
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-16,1372,18.76
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-16,1347,18.48
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-17,1154,19.65
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-17,1045,19.03
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-18,1293,19.66
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-18,1211,19.32
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-19,1154,19.49
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-19,1220,19.1
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-20,1264,19.4
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-20,1258,18.37
Jan de jonghkade 2,52.379335,4.82352,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-21,744,19.89
