location,latitude,longitude,plusdirection,mindirection,direction,datetime,count,speed_mean
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-01-21,2418,19.98
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-01-22,35,8.86
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-01-22,2156,20.31
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-01-23,43,11.6
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-01-23,2054,21.31
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-01-24,14,12.07
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-01-24,2562,20.76
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-01-25,12,12.92
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-01-25,2592,21.1
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-01-26,23,10.35
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-01-26,2556,21.43
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-01-27,7,16.57
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-01-27,2169,20.09
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-01-28,26,13.04
