location,latitude,longitude,plusdirection,mindirection,direction,datetime,count,speed_mean
Geldersekade,52.376104,4.902494,Bantammerbrug richting Prins Hendrikkade,Prins Hendrikkade richting Bantammerbrug,-1,2022-05-02,7692,17.04
Geldersekade,52.376104,4.902494,Bantammerbrug richting Prins Hendrikkade,Prins Hendrikkade richting Bantammerbrug,1,2022-05-02,7002,13.33
Geldersekade,52.376104,4.902494,Bantammerbrug richting Prins Hendrikkade,Prins Hendrikkade richting Bantammerbrug,-1,2022-05-03,7892,17.3
Geldersekade,52.376104,4.902494,Bantammerbrug richting Prins Hendrikkade,Prins Hendrikkade richting Bantammerbrug,1,2022-05-03,7257,13.35
Geldersekade,52.376104,4.902494,Bantammerbrug richting Prins Hendrikkade,Prins Hendrikkade richting Bantammerbrug,-1,2022-05-04,8865,16.84
Geldersekade,52.376104,4.902494,Bantammerbrug richting Prins Hendrikkade,Prins Hendrikkade richting Bantammerbrug,1,2022-05-04,8053,13.35
Geldersekade,52.376104,4.902494,Bantammerbrug richting Prins Hendrikkade,Prins Hendrikkade richting Bantammerbrug,-1,2022-05-05,7997,16.9
Geldersekade,52.376104,4.902494,Bantammerbrug richting Prins Hendrikkade,Prins Hendrikkade richting Bantammerbrug,1,2022-05-05,7314,13.62
Geldersekade,52.376104,4.902494,Bantammerbrug richting Prins Hendrikkade,Prins Hendrikkade richting Bantammerbrug,-1,2022-05-06,9089,16.25
Geldersekade,52.376104,4.902494,Bantammerbrug richting Prins Hendrikkade,Prins Hendrikkade richting Bantammerbrug,1,2022-05-06,8241,13.83
Geldersekade,52.376104,4.902494,Bantammerbrug richting Prins Hendrikkade,Prins Hendrikkade richting Bantammerbrug,-1,2022-05-07,7924,16.21
Geldersekade,52.376104,4.902494,Bantammerbrug richting Prins Hendrikkade,Prins Hendrikkade richting Bantammerbrug,1,2022-05-07,7229,12.74
