location,latitude,longitude,plusdirection,mindirection,direction,datetime,count,speed_mean
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-01,569,17.67
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-01,467,17.22
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-02,1816,15.46
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-02,1457,15.12
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-03,1328,16.54
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-03,1072,15.92
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-04,1580,16.44
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-04,1328,16.11
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-05,1784,16.08
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-05,1438,15.71
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-06,1819,15.43
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-06,1485,15.25
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-07,1475,16.08
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-07,1254,15.19
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-08,1935,15.69
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-08,1640,15.46
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-09,1398,16.39
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-09,1151,15.58
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-10,1126,16.61
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-10,894,15.94
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-11,1425,16.56
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-11,1215,15.73
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-12,1939,16.15
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-12,1490,15.62
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-13,1964,16.13
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-13,1641,15.34
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-14,1699,15.92
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-14,1410,15.07
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-15,1575,16.22
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,1,2022-07-15,1292,15.41
Jan de jonghkade 1,52.379488,4.820934,Slotermeerlaan richting Gerbrandypark,Gerbrandypark richting Slotermeerlaan,-1,2022-07-16,1603,15.53
