location,latitude,longitude,plusdirection,mindirection,direction,datetime,count,speed_mean
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,-1,2022-01-23,1141,13.18
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,1,2022-01-23,581,12.18
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,-1,2022-01-24,2979,12.96
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,1,2022-01-24,1410,12.82
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,-1,2022-01-25,3063,13.16
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,1,2022-01-25,1541,13.07
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,-1,2022-01-26,3119,13.41
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,1,2022-01-26,1524,12.44
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,-1,2022-01-27,2817,13.36
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,1,2022-01-27,1249,11.81
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,-1,2022-01-28,2961,13.4
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,1,2022-01-28,1515,12.42
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,-1,2022-01-29,1318,13.15
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,1,2022-01-29,719,11.18
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,-1,2022-01-30,1159,13.16
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,1,2022-01-30,611,12.17
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,-1,2022-01-31,1657,12.92
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,1,2022-01-31,900,11.34
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,-1,2022-02-01,2945,13.14
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,1,2022-02-01,1316,11.53
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,-1,2022-02-02,984,13.55
Strawinskylaan (oud),52.341014,4.871323,Minervalaan richting Parnassusweg,Parnassusweg richting Minervalaan ,1,2022-02-02,675,12.44
